,Customer ID,Name,Surname,Gender,Birthdate,Transaction Amount,Date,Merchant Name,Category
45542,246216,Michael,Harris,M,1957-10-31,145.98,2023-01-28,Baker Group,Clothing
45544,143381,Jason,Black,M,1990-10-23,88.29,2023-07-16,Rivas-Dixon,Restaurant
45545,942951,Laura,Dillon,M,1978-10-26,57.38,2023-10-11,Travis-Downs,Cosmetic
45547,97096,Marilyn,Johnson,M,2000-10-20,184.02,2023-07-16,Taylor-Perkins,Travel
45549,326196,Henry,Jackson,M,1987-10-24,56.61,2023-03-24,White and Sons,Clothing
45551,475692,Ian,Jimenez,M,1996-10-21,543.41,2023-04-21,Rogers and Sons,Electronics
45553,133458,Larry,Green,M,2000-10-20,2662.79,2023-09-25,Ross Group,Travel
45557,702922,Kimberly,Graves,M,1999-10-21,177.11,2023-09-21,Osborne Inc,Cosmetic
45570,646558,Kenneth,Patton,M,1990-10-23,1739.17,2023-04-20,Pennington-Torres,Travel
45571,73932,Renee,Olson,M,1967-10-29,431.24,2023-03-18,Daugherty LLC,Travel
45575,881661,David,Rivera,M,1958-10-31,440.76,2023-01-15,"Smith, Adkins and Romero",Market
45576,197004,Joshua,Carrillo,M,2002-10-20,18.26,2023-09-12,Duncan LLC,Cosmetic
45577,85234,Angela,Hamilton,M,2000-10-20,123.54,2023-02-05,Armstrong PLC,Cosmetic
45581,304757,Michael,Arroyo,M,1966-10-29,968.69,2023-04-16,Rivera Group,Electronics
45582,64340,Maria,Johnson,M,1987-10-24,227.6,2023-05-29,Ware Inc,Clothing
45586,906030,Cynthia,Donovan,M,2004-10-19,51.49,2023-01-01,Barker-Osborne,Restaurant
45587,564123,Michael,Reyes,M,1968-10-28,2091.16,2023-01-26,"Bennett, Johnston and Lindsey",Travel
45588,464635,Brian,Blackwell,M,1970-10-28,91.9,2023-01-24,Morrison PLC,Restaurant
45591,157343,Haley,Vargas,M,1957-10-31,76.59,2023-08-04,Dodson-Robertson,Restaurant
45593,352471,Pamela,White,M,2005-10-19,470.45,2023-04-28,"Miller, Morris and Maldonado",Electronics
45594,421693,Laura,Martinez,M,1958-10-31,84.05,2023-08-14,Wu-Hammond,Cosmetic
45595,507475,Johnny,Hobbs,M,1963-10-30,935.08,2023-01-02,Elliott Ltd,Electronics
45596,249762,Keith,Rodriguez,M,1963-10-30,41.92,2023-05-23,"Simmons, Thompson and Ferguson",Restaurant
45597,573411,Melissa,Thomas,M,1982-10-25,457.13,2023-04-19,Stewart Group,Market
45598,17360,Jennifer,Gonzales,M,2000-10-20,1979.91,2023-08-07,Potter PLC,Travel
45600,390752,Kristopher,Smith,M,1953-11-01,440.72,2023-01-26,Yoder LLC,Market
45603,874753,Valerie,Sanchez,M,2005-10-19,287.31,2023-05-07,Carr LLC,Clothing
45605,571585,Darren,Dennis,M,2005-10-19,88.56,2023-01-14,"Matthews, Reed and Kramer",Restaurant
45606,175732,Andrew,Holmes,M,1950-11-02,224.3,2023-07-21,Griffith LLC,Clothing
45609,451355,Stephen,Webster,M,1989-10-23,160.28,2023-10-04,Perez-Parker,Clothing
45610,920796,Sheryl,Moore,M,1989-10-23,156.06,2023-09-18,Carlson PLC,Market
45612,908937,Laura,Richardson,M,1962-10-30,274.74,2023-07-14,Torres-Kim,Clothing
45615,765751,Derrick,Walker,M,1948-11-02,2673.08,2023-01-03,Thompson Inc,Travel
45616,35068,Molly,Davidson,M,1979-10-26,339.26,2023-06-13,"Webb, Foster and Elliott",Electronics
45618,557109,Victoria,Gaines,M,1985-10-24,54.68,2023-03-30,"Trujillo, Campbell and Villegas",Restaurant
45620,941890,Karen,Garcia,M,1972-10-27,38.8,2023-05-15,Charles Inc,Clothing
45621,46915,Sarah,Barton,M,1962-10-30,920.59,2023-10-02,Hartman PLC,Electronics
45624,687565,Rachel,Jimenez,M,1983-10-25,16.25,2023-04-12,Patrick Ltd,Restaurant
45625,413625,Sheri,Castro,M,1989-10-23,262.75,2023-06-20,"Miles, Terrell and Cain",Clothing
45626,401436,Anne,Montoya,M,1975-10-27,87.19,2023-01-02,"Lee, Andrews and Roberts",Market
45634,58694,Charlene,Duke,M,1971-10-28,251.63,2023-09-07,"Martinez, Wilkerson and Richards",Electronics
45636,347225,Vanessa,Valenzuela,M,1968-10-28,192.98,2023-08-23,Rose-Park,Cosmetic
45637,367577,David,Green,M,2001-10-20,354.98,2023-05-24,Hicks-Brown,Market
45640,649785,Jamie,Wilson,M,1995-10-22,72.73,2023-09-20,Banks-Mcgee,Clothing
45641,256867,Michael,Marshall,M,1993-10-22,47.63,2023-07-03,"Porter, Sullivan and Wells",Restaurant
45644,365061,Ryan,York,M,1999-10-21,499.13,2023-08-09,"Barnes, Taylor and Aguirre",Market
45651,95976,Thomas,Griffin,M,1996-10-21,162.3,2023-10-02,Lee-Griffin,Clothing
45655,341987,Brenda,Gonzalez,M,1996-10-21,368.67,2023-01-06,Robinson Ltd,Electronics
45657,281370,Rachel,Butler,M,1999-10-21,666.93,2023-07-23,Roman-Reyes,Electronics
45658,605830,Jacob,Lee,M,1960-10-30,178.03,2023-01-29,Bryant-Eaton,Cosmetic
45661,884538,Michael,Coleman,M,2004-10-19,235.5,2023-04-06,"Wright, Miller and Perez",Market
45663,454992,Antonio,Braun,M,1994-10-22,984.1,2023-09-24,Bowman-Palmer,Travel
45664,655616,Sarah,Steele,M,1998-10-21,1879.55,2023-03-25,Patton Ltd,Travel
45666,978923,Jennifer,Green,M,1976-10-26,76.51,2023-08-06,Pearson Inc,Electronics
45667,758599,Terrence,Hernandez,M,1966-10-29,374.76,2023-02-09,"Bauer, Anthony and Graham",Market
45668,138187,Jeffrey,Cruz,M,1957-10-31,193.44,2023-09-13,"Perez, Jones and Perry",Clothing
45670,813903,Sandra,Wright,M,1980-10-25,26.32,2023-02-08,Simmons Group,Market
45676,338631,Mark,Brown,M,1999-10-21,86.41,2023-03-28,Jackson-Collins,Clothing
45677,795723,Daniel,Martin,M,1980-10-25,807.04,2023-04-18,Dunn LLC,Electronics
45678,5661,Penny,Harmon,M,1970-10-28,289.18,2023-02-16,Banks-Oneal,Clothing
45680,228298,Thomas,Wilson,M,1983-10-25,650.44,2023-10-14,Davis-Johnson,Electronics
45681,75925,Roberto,Fischer,M,1948-11-02,88.44,2023-01-19,Morrison and Sons,Restaurant
45683,906104,Tina,Weiss,M,1968-10-28,74.69,2023-08-01,Webster-Hartman,Restaurant
45686,126137,Brittney,Williams,M,2003-10-20,2464.18,2023-09-06,Mccann-Meyer,Travel
45687,696925,Jennifer,Mitchell,M,1962-10-30,63.5,2023-03-22,Zimmerman and Sons,Cosmetic
45688,886349,Larry,Smith,M,1948-11-02,865.33,2023-08-15,"Monroe, Mendoza and Wu",Electronics
45689,260487,Joseph,Brown,M,1982-10-25,509.79,2023-05-01,"Love, Hester and Barnett",Electronics
45691,139869,Hannah,Walker,M,2002-10-20,91.33,2023-07-21,"Lewis, Anderson and Williams",Restaurant
45693,561753,Jose,Thornton,M,1953-11-01,271.02,2023-10-10,"Spencer, Cross and Lopez",Clothing
45694,183268,Elizabeth,Carter,M,1964-10-29,64.3,2023-08-07,Meadows-Atkinson,Electronics
45696,119787,Ashlee,Hill,M,1975-10-27,752.67,2023-03-16,"Lee, Flores and Garcia",Electronics
45700,840554,Mark,Yoder,M,1994-10-22,256.31,2023-02-06,"Walker, Mcdowell and Williams",Travel
45702,574071,Cody,Miller,M,1972-10-27,121.27,2023-01-18,Flowers Group,Clothing
45705,708301,Lindsey,Jones,M,1988-10-23,223.3,2023-07-09,Owens-Wilson,Clothing
45706,864577,Ronnie,Briggs,M,2000-10-20,183.48,2023-04-15,Burns-Stewart,Cosmetic
45708,882498,Sandra,Clayton,M,1950-11-02,2546.12,2023-09-08,Chandler-Jenkins,Travel
45709,698714,Ashley,Gibson,M,1983-10-25,199.15,2023-02-12,"Mitchell, Suarez and Hendricks",Clothing
45710,322782,Mary,Garza,M,1968-10-28,304.85,2023-07-21,"Sims, Carter and Davis",Market
45713,802843,David,Rhodes,M,1994-10-22,18.61,2023-02-19,Brewer PLC,Restaurant
45716,51927,Susan,Underwood,M,2003-10-20,177.61,2023-06-24,"Brown, Bowers and Ross",Electronics
45723,766653,James,Sanders,M,1990-10-23,2350.98,2023-10-07,"Chandler, Johnson and Ritter",Travel
45724,765448,Ashley,Nelson,M,1954-11-01,2785.8,2023-01-25,Richards PLC,Travel
45725,583521,Daniel,Rivera,M,1982-10-25,347.93,2023-08-08,Williams and Sons,Electronics
45728,392107,Susan,Ellison,M,1990-10-23,240.08,2023-05-14,"Reese, Vaughn and Elliott",Clothing
45729,971147,Elizabeth,Webb,M,1960-10-30,1161.04,2023-05-22,Anderson-Chen,Travel
45730,156991,Alex,Mercer,M,1959-10-31,2243.75,2023-07-14,Jensen and Sons,Travel
45731,115038,Amy,Nichols,M,2000-10-20,291.13,2023-10-12,Knight-Day,Clothing
45734,875670,Jeffrey,Mccarthy,M,1994-10-22,199.59,2023-03-26,Long-Gibson,Cosmetic
45735,272974,Joshua,Cooke,M,1986-10-24,1314.73,2023-01-08,"Mcdaniel, Allen and Randall",Travel
45736,242196,Tamara,Shelton,M,1949-11-02,2278.81,2023-01-18,Pacheco-Cross,Travel
45737,842136,Nicholas,Leonard,M,1989-10-23,34.23,2023-03-15,Collins-Perez,Restaurant
45738,711229,Andre,Shepherd,M,1959-10-31,109.8,2023-02-11,"Finley, Perry and Rowe",Cosmetic
45741,873149,Vanessa,Henry,M,1948-11-02,177.69,2023-06-12,"Wilson, Long and Foster",Cosmetic
45742,735863,Paul,Haas,M,1976-10-26,134.53,2023-02-17,Conner Inc,Cosmetic
45745,540577,Ryan,Finley,M,1984-10-24,2111.38,2023-09-17,Reyes Ltd,Travel
45748,227890,Joseph,Perkins,M,1950-11-02,740.72,2023-04-23,Scott-Howard,Electronics
45750,212649,Michele,Jimenez,M,1997-10-21,685.93,2023-08-24,Baldwin-Thompson,Electronics
45754,421806,Kevin,Hensley,M,1964-10-29,263.96,2023-09-15,Cole-Austin,Clothing
45755,313586,Joseph,Shannon,M,1988-10-23,168.34,2023-10-05,"Williams, Moss and Webb",Clothing
45760,61519,Amanda,Lewis,M,1968-10-28,73.69,2023-09-30,"Adams, Blair and Wood",Restaurant
45761,288414,Margaret,Lopez,M,1996-10-21,112.87,2023-10-08,Brown Inc,Travel
45763,837129,John,Leblanc,M,1961-10-30,37.27,2023-09-27,Liu Inc,Restaurant
45770,499272,Harry,Woods,M,1964-10-29,32.87,2023-01-01,Hayes PLC,Restaurant
45772,469612,Henry,Woods,M,1960-10-30,890.21,2023-01-13,Dunn and Sons,Electronics
45773,181199,Gregory,Taylor,M,2003-10-20,129.01,2023-02-24,Glass-Davila,Market
45775,338336,Warren,Fischer,M,1950-11-02,74.68,2023-05-23,Macias-Kelly,Restaurant
45776,794916,Sean,Johnson,M,1983-10-25,199.84,2023-08-01,Snyder and Sons,Cosmetic
45782,706686,Andrea,Morgan,M,1998-10-21,30.86,2023-09-30,Carlson Group,Restaurant
45783,272699,Cynthia,Massey,M,1966-10-29,35.67,2023-03-28,"Rodriguez, Day and Smith",Clothing
45785,331872,Debra,Bradley,M,1950-11-02,24.85,2023-05-23,Brown LLC,Restaurant
45789,658791,Lori,White,M,1971-10-28,63.67,2023-09-08,Lewis-Lozano,Restaurant
45790,962448,Christian,Smith,M,1983-10-25,166.85,2023-02-18,Bryant Ltd,Cosmetic
45791,111082,Brandy,Davidson,M,1993-10-22,52.01,2023-09-22,Bailey-Moore,Cosmetic
45792,566702,Jose,Wong,M,1948-11-02,12.24,2023-03-06,Duarte Inc,Cosmetic
45796,62665,Holly,Barnes,M,1985-10-24,141.96,2023-07-16,Owen-Butler,Clothing
45798,317475,Blake,Griffith,M,1993-10-22,318.95,2023-08-29,Armstrong PLC,Electronics
45801,284086,Christopher,Allen,M,1983-10-25,465.31,2023-04-02,Lee Ltd,Electronics
45802,837971,Jennifer,Frederick,M,1963-10-30,386.71,2023-10-14,"Edwards, Smith and Martin",Market
45805,115248,Courtney,Campbell,M,1970-10-28,192.97,2023-02-20,"Tate, Nguyen and Hunt",Cosmetic
45806,882526,Elaine,Harper,M,2005-10-19,131.98,2023-06-23,Malone Ltd,Cosmetic
45807,758390,Veronica,Turner,M,1997-10-21,104.56,2023-08-27,Baird PLC,Cosmetic
45810,295624,Lauren,Paul,M,1995-10-22,144.75,2023-05-21,Hawkins and Sons,Clothing
45814,76528,Michael,Lee,M,1951-11-02,2711.9,2023-07-31,"Carter, Peck and Walsh",Travel
45817,472015,Colton,Moore,M,1976-10-26,62.12,2023-03-21,"Sanchez, Lopez and Heath",Cosmetic
45820,893895,Nicole,Cline,M,1965-10-29,233.87,2023-03-22,Carroll LLC,Travel
45825,299521,Elizabeth,Gomez,M,1967-10-29,959.86,2023-10-12,Ponce PLC,Travel
45826,429604,Marcia,Willis,M,2005-10-19,11.32,2023-08-13,Stevens PLC,Restaurant
45828,468829,Sherri,Goodwin,M,2000-10-20,432.98,2023-02-06,"Rowe, Harrison and Nelson",Market
45829,175772,Richard,Reed,M,1994-10-22,368.41,2023-04-07,Sandoval and Sons,Market
45833,389190,Tammy,Barnes,M,1988-10-23,2570.52,2023-10-07,"Lopez, Smith and Mckenzie",Travel
45836,197987,Douglas,Davis,M,1970-10-28,469.55,2023-02-28,"Levine, Hawkins and Greene",Market
45838,138770,Matthew,Robertson,M,1949-11-02,238.82,2023-06-11,Mcdonald Group,Electronics
45839,359848,Dawn,Newton,M,1951-11-02,99.85,2023-07-12,Watson Ltd,Clothing
45841,625597,James,Woods,M,1983-10-25,251.17,2023-10-13,Jones-Collins,Market
45844,575838,Richard,Thomas,M,1954-11-01,359.73,2023-10-11,Williams-Tapia,Market
45845,878289,Kathy,Powell,M,2002-10-20,256.4,2023-05-23,Parrish and Sons,Market
45849,25422,Joshua,Carr,M,2003-10-20,1030.97,2023-06-10,"Thornton, Johnston and Rogers",Travel
45851,410796,Wyatt,White,M,1993-10-22,80.26,2023-06-30,Terrell-Franklin,Restaurant
45855,685311,Corey,Harper,M,1995-10-22,89.34,2023-09-19,"Waters, Cook and Stokes",Clothing
45858,417919,Lisa,Daniels,M,1989-10-23,935.39,2023-02-25,Jenkins-Kennedy,Electronics
45861,872815,Shawn,Lin,M,1953-11-01,81.23,2023-02-05,Chen LLC,Cosmetic
45865,461873,Kyle,Gibson,M,1948-11-02,431.59,2023-01-26,"Lowery, Fernandez and Villarreal",Market
45867,998662,Shaun,Salas,M,1997-10-21,1417.27,2023-09-22,Williams-Reyes,Travel
45870,742575,Stephanie,Robinson,M,1964-10-29,939.21,2023-05-29,Ewing Ltd,Electronics
45871,214667,Sarah,Rowe,M,1987-10-24,2387.77,2023-05-21,Williams Group,Travel
45873,400540,Melissa,Page,M,1980-10-25,369.46,2023-04-15,Hart Ltd,Market
45875,970562,Dawn,Rodriguez,M,1968-10-28,135.45,2023-07-07,"Schaefer, Jones and Hatfield",Cosmetic
45876,200769,Grace,Villanueva,M,1995-10-22,159.33,2023-09-07,Boyd Ltd,Clothing
45878,393815,Todd,Odom,M,1950-11-02,170.27,2023-04-12,Mccullough and Sons,Cosmetic
45884,455843,Barry,Martinez,M,2003-10-20,34.54,2023-08-18,Bullock-Griffin,Cosmetic
45885,430277,Justin,Torres,M,1958-10-31,210.85,2023-09-22,Glenn-Scott,Clothing
45886,22092,Dana,Schaefer,M,1996-10-21,407.24,2023-05-06,"Sandoval, Combs and Fox",Market
45888,93639,James,Phillips,M,1971-10-28,85.19,2023-07-24,Richards-Jones,Market
45890,204764,Amber,Hale,M,1981-10-25,148.02,2023-07-08,Figueroa LLC,Clothing
45894,233369,Jennifer,Carter,M,1964-10-29,93.36,2023-02-02,"Perry, Vasquez and Lewis",Cosmetic
45895,454914,Randall,Delgado,M,1975-10-27,202.33,2023-01-23,Carey and Sons,Clothing
45897,806431,Tony,Morgan,M,1976-10-26,104.89,2023-06-07,Willis-Ramirez,Clothing
45898,54778,Joseph,Phillips,M,1961-10-30,102.37,2023-05-11,Smith Group,Electronics
45900,329476,Sergio,Palmer,M,1961-10-30,193.59,2023-02-27,Oneill-Chaney,Cosmetic
45902,674217,James,Ross,M,1984-10-24,130.03,2023-01-14,Mckinney-Aguirre,Cosmetic
45905,942811,Christy,Smith,M,1967-10-29,2939.83,2023-04-13,"Pacheco, Allen and Anderson",Travel
45908,291052,Nicole,Bell,M,1979-10-26,75.37,2023-05-27,Davis Ltd,Restaurant
45909,307876,Kelli,Prince,M,1998-10-21,1564.41,2023-01-26,Graham Ltd,Travel
45910,59758,Abigail,Friedman,M,1976-10-26,380.07,2023-01-24,"House, Robinson and Valdez",Market
45911,720993,Jacob,Massey,M,1993-10-22,25.14,2023-02-12,Sosa-Arias,Restaurant
45912,693465,Patricia,Yang,M,1996-10-21,116.61,2023-05-04,"Franklin, Hall and Walker",Cosmetic
45914,990890,Wayne,Davis,M,2001-10-20,183.87,2023-08-17,Grant-Murray,Market
45918,920556,Gavin,Mckinney,M,1989-10-23,174.39,2023-02-20,Jackson and Sons,Market
45919,939973,Barbara,Middleton,M,1960-10-30,174.5,2023-01-23,"Zhang, Turner and Bryant",Cosmetic
45920,150175,James,Brown,M,2001-10-20,70.06,2023-08-13,Butler LLC,Restaurant
45921,595506,Christopher,Cherry,M,1975-10-27,94.18,2023-09-28,Ward Ltd,Restaurant
45922,574713,Christopher,Crawford,M,1978-10-26,22.03,2023-02-27,Jones and Sons,Clothing
45923,430075,Andrew,Snyder,M,1957-10-31,2845.28,2023-07-02,Adams-Reyes,Travel
45924,942099,Christina,Wallace,M,1991-10-23,91.23,2023-03-17,"Cummings, Nelson and Smith",Cosmetic
45926,840589,Timothy,Joseph,M,1980-10-25,35.18,2023-07-14,Jenkins LLC,Clothing
45927,481823,Valerie,Williams,M,1955-11-01,189.67,2023-01-01,Nielsen Inc,Market
45929,462467,Christopher,Robinson,M,1988-10-23,71.14,2023-06-01,"Hendricks, Valencia and Johnson",Market
45930,5477,Robert,Richardson,M,1991-10-23,131.19,2023-02-18,"Perry, Hill and Nguyen",Cosmetic
45931,198628,Michele,Robinson,M,2002-10-20,127.91,2023-01-20,Sellers-Miller,Electronics
45934,247378,Kathy,Huff,M,2002-10-20,93.28,2023-09-03,"Lee, Goodwin and Baker",Restaurant
45936,801429,Sarah,Hudson,M,1951-11-02,984.13,2023-10-13,Li Ltd,Electronics
45937,844599,Rachel,Oneal,M,1966-10-29,92.5,2023-08-01,Parrish Ltd,Cosmetic
45939,935057,Sean,Gutierrez,M,1969-10-28,168.28,2023-02-03,Moore-Young,Cosmetic
45942,549466,Adam,Davis,M,1989-10-23,891.78,2023-08-01,Kramer and Sons,Electronics
45944,672233,Mary,Cole,M,1953-11-01,45.7,2023-07-14,"Lewis, Higgins and Vasquez",Clothing
45949,458103,Christine,Terry,M,1986-10-24,13.76,2023-08-18,"Evans, Perez and Harrison",Restaurant
45950,168275,Daniel,Mclean,M,1975-10-27,585.61,2023-06-24,"Ross, Hendricks and Stein",Electronics
45952,302357,Monica,Simmons,M,1976-10-26,65.42,2023-04-29,Lawrence and Sons,Cosmetic
45954,690667,Douglas,Kim,M,1981-10-25,971.97,2023-01-26,Jones-Santiago,Travel
45955,104796,Connie,Perez,M,1987-10-24,191.01,2023-07-05,Mendez Group,Market
45957,133388,Ronnie,Castillo,M,1979-10-26,855.01,2023-08-15,Sullivan PLC,Electronics
45958,451790,Brandon,Arias,M,1968-10-28,84.63,2023-07-12,"Brown, Hebert and Wallace",Restaurant
45959,656838,Joe,Garcia,M,1970-10-28,121.97,2023-10-14,Weaver-Finley,Market
45960,771756,Stephanie,Montgomery,M,1989-10-23,452.37,2023-09-12,"Williams, Boyd and Smith",Market
45964,668859,Martin,Carter,M,1998-10-21,136.25,2023-05-31,Fisher-Sims,Cosmetic
45965,635879,Adam,Barr,M,2001-10-20,366.64,2023-10-05,Mcdonald Inc,Market
45980,323483,David,Perez,M,1963-10-30,911.73,2023-04-18,Berger PLC,Electronics
45982,276044,Lisa,Mccormick,M,2005-10-19,69.62,2023-07-03,Cruz LLC,Restaurant
45984,281479,Thomas,Le,M,1956-10-31,579.45,2023-04-26,Davis LLC,Electronics
45987,121630,Lauren,Marquez,M,1961-10-30,105.89,2023-08-21,Benton-Rodriguez,Cosmetic
45990,360223,John,Brown,M,1985-10-24,325.29,2023-10-11,"Martin, Williams and Lopez",Electronics
45995,641219,Jennifer,Mccoy,M,1994-10-22,596.0,2023-08-19,Williams-Harrington,Electronics
45996,704424,Sean,Bolton,M,1985-10-24,26.21,2023-08-17,Dawson and Sons,Cosmetic
45998,931081,Jonathan,Evans,M,1974-10-27,795.16,2023-10-03,Jones LLC,Travel
46001,576265,Todd,French,M,1958-10-31,1265.9,2023-07-16,Sanford-Morrow,Travel
46002,952747,Steven,Edwards,M,1963-10-30,192.3,2023-01-12,Huffman-Walker,Cosmetic
46007,70319,Eric,Smith,M,1959-10-31,210.28,2023-04-28,Armstrong-Robinson,Clothing
46009,487184,Jessica,Christian,M,1977-10-26,19.5,2023-08-11,Davis Group,Cosmetic
46011,804666,Allen,Wright,M,2001-10-20,2721.14,2023-06-19,"Pierce, Ramsey and Thompson",Travel
46013,213370,Amanda,Simpson,M,1949-11-02,237.98,2023-03-27,Powell PLC,Market
46015,892296,Douglas,Miller,M,1951-11-02,89.2,2023-01-25,"Weber, Butler and Peters",Clothing
46016,13882,Tamara,Quinn,M,1984-10-24,57.75,2023-07-31,"Rodriguez, Howe and Jackson",Cosmetic
46019,428326,Benjamin,Garrett,M,1985-10-24,22.58,2023-08-07,Russell PLC,Restaurant
46023,514723,Anna,Lamb,M,2005-10-19,383.95,2023-04-16,Ball-Burns,Electronics
46024,210677,Teresa,Mercado,M,1964-10-29,81.97,2023-03-26,"Williams, Ramirez and Brown",Electronics
46027,190231,Jeremy,Thompson,M,1964-10-29,243.99,2023-04-24,Wilkinson Group,Travel
46030,480471,Karen,Jones,M,2000-10-20,2254.03,2023-09-15,"Perry, Sims and Lopez",Travel
46033,889630,Henry,Reed,M,1983-10-25,222.45,2023-04-19,Glover-Foster,Clothing
46039,112199,Grace,Raymond,M,1958-10-31,300.81,2023-05-16,Simmons LLC,Market
46044,915293,Michele,Barrera,M,2003-10-20,1962.14,2023-04-28,Welch-Villarreal,Travel
46045,439711,Mackenzie,Smith,M,1951-11-02,19.35,2023-09-08,"Greene, Montoya and Anderson",Restaurant
46047,423186,Lisa,Sexton,M,1952-11-01,2763.16,2023-08-20,Anderson-Burnett,Travel
46049,53452,Colleen,Smith,M,1983-10-25,449.03,2023-03-19,Williams Group,Market
46051,545803,Cory,Jones,M,1967-10-29,63.99,2023-04-29,Johnston-Vaughan,Cosmetic
46053,546577,Alexa,Obrien,M,1958-10-31,1100.74,2023-08-26,Webb-Taylor,Travel
46054,107413,Mary,Thompson,M,1967-10-29,186.39,2023-10-10,Garcia-Wright,Clothing
46056,81043,Ashley,Lee,M,1972-10-27,298.95,2023-06-26,"Le, Taylor and Powell",Clothing
46059,417099,Jesse,Crawford,M,1981-10-25,49.17,2023-05-30,Pierce-Brown,Restaurant
46061,827278,David,Wilkerson,M,1966-10-29,52.18,2023-07-09,"Price, Acosta and Harris",Restaurant
46066,862761,Levi,Edwards,M,1999-10-21,798.0,2023-09-10,"Smith, Elliott and Cunningham",Electronics
46067,900320,Denise,Larson,M,1950-11-02,2008.29,2023-04-17,Garza PLC,Travel
46073,28913,Ashley,Allen,M,1955-11-01,945.02,2023-03-31,"Mcmahon, Schmidt and Rodriguez",Electronics
46074,223002,Judy,Welch,M,1997-10-21,31.62,2023-03-28,Johnson-Nolan,Cosmetic
46077,188861,Vernon,James,M,1951-11-02,495.71,2023-02-14,Cook-Scott,Market
46078,335916,Jesus,White,M,1956-10-31,2501.4,2023-07-09,"Schultz, Young and Smith",Travel
46080,937363,Linda,Best,M,1948-11-02,89.02,2023-04-19,Luna-Lara,Electronics
46081,138172,Taylor,Calderon,M,1958-10-31,57.72,2023-02-07,Davis-Coleman,Restaurant
46083,311068,Jared,Jenkins,M,1979-10-26,186.98,2023-07-13,"Fox, Villanueva and Mata",Electronics
46086,169060,Robert,Rivera,M,1997-10-21,74.81,2023-09-07,"Knight, Evans and Klein",Clothing
46090,44579,Stephen,Washington,M,1962-10-30,71.17,2023-09-08,Larsen-Hall,Cosmetic
46091,535327,Sabrina,Hopkins,M,1987-10-24,35.05,2023-05-03,Shelton Ltd,Restaurant
46092,376787,Jason,Villarreal,M,1979-10-26,224.82,2023-07-01,"Perez, Rice and Walls",Clothing
46093,13305,Dwayne,Bryant,M,1996-10-21,188.54,2023-07-26,"Ramirez, Reid and Murphy",Clothing
46094,923037,Joshua,Jones,M,1949-11-02,533.91,2023-09-19,"Wells, Payne and Drake",Electronics
46096,998269,Joseph,Patterson,M,1957-10-31,774.65,2023-04-25,Yang-Bell,Travel
46100,980880,Carly,Dorsey,M,1968-10-28,2599.19,2023-02-04,Berg-Allen,Travel
46101,646680,Meagan,Lee,M,1992-10-22,450.58,2023-07-29,Ramirez-Mckay,Electronics
46102,473119,Jennifer,Wright,M,1984-10-24,143.88,2023-06-16,Logan-Henderson,Market
46103,909849,Tracy,Myers,M,1960-10-30,65.11,2023-03-02,Ward-Reid,Restaurant
46106,72850,Angela,Baker,M,1960-10-30,429.23,2023-08-03,Ochoa-Cole,Electronics
46108,838185,Mark,Diaz,M,1989-10-23,328.31,2023-01-15,Sandoval-Baker,Market
46109,138588,Loretta,Wilson,M,1994-10-22,689.09,2023-05-20,Osborne-Garrett,Electronics
46117,455098,Amber,Smith,M,1965-10-29,109.85,2023-01-23,Torres-Grimes,Cosmetic
46118,542384,Jesse,Stuart,M,1979-10-26,153.83,2023-08-28,"Romero, Johnson and Frazier",Cosmetic
46119,755932,David,Weeks,M,1998-10-21,96.33,2023-01-14,"Lambert, Obrien and Douglas",Restaurant
46123,756977,Carmen,Singh,M,2003-10-20,181.11,2023-09-02,Caldwell-Johns,Cosmetic
46124,664727,Heather,Velazquez,M,1978-10-26,332.4,2023-01-11,Smith Group,Market
46125,970755,Sandra,Miller,M,2003-10-20,97.4,2023-09-16,Carr-Mccormick,Restaurant
46128,36903,Shannon,Mack,M,1989-10-23,54.58,2023-05-17,"Davidson, Hall and Bryan",Cosmetic
46131,288594,Sarah,Snow,M,1962-10-30,280.33,2023-03-15,Miranda and Sons,Clothing
46132,214522,Kristin,White,M,2005-10-19,2151.16,2023-05-19,Ramirez-Perez,Travel
46133,798254,Michael,Brock,M,2001-10-20,1857.1,2023-07-14,Smith Inc,Travel
46135,446817,Kenneth,Nelson,M,1996-10-21,208.17,2023-09-09,Sullivan LLC,Clothing
46136,524781,Dorothy,Santana,M,1988-10-23,34.02,2023-04-12,Hernandez-Grimes,Market
46137,593474,Donna,Bennett,M,1961-10-30,118.89,2023-06-26,"Vincent, Vargas and Galvan",Market
46138,875753,Marilyn,Williamson,M,2003-10-20,544.11,2023-06-09,Robinson-Roy,Electronics
46139,260867,Mackenzie,Guzman,M,1971-10-28,261.42,2023-10-07,Taylor-Tucker,Market
46143,731524,Kenneth,Brown,M,1959-10-31,12.13,2023-04-23,"Castro, Kelley and Hunter",Cosmetic
46146,597602,Donald,Olson,M,2003-10-20,2747.46,2023-09-18,Malone PLC,Travel
46149,806103,Austin,Sharp,M,1994-10-22,260.67,2023-07-06,"Ball, Garcia and Rice",Clothing
46150,781480,Raymond,Fields,M,1997-10-21,60.67,2023-10-03,"Day, George and Bauer",Restaurant
46151,888605,Jerome,Kelly,M,1966-10-29,813.98,2023-06-04,Mcmillan-Carroll,Electronics
46152,969750,Joseph,Herrera,M,1962-10-30,164.24,2023-07-05,Sullivan and Sons,Clothing
